time,name,has_social_law,result
2.553422212600708,zenotravel_pfile1,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
9.297481060028076,sl_zenotravel_pfile1,True,SocialLawRobustnessStatus.ROBUST_RATIONAL
3.645596742630005,expedition_pfile1,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
6.641756057739258,sl_expedition_pfile1,True,SocialLawRobustnessStatus.ROBUST_RATIONAL
3.5682735443115234,market_trader_pfile1,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
2.483905076980591,zenotravel_pfile2,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
7.016558408737183,sl_zenotravel_pfile2,True,SocialLawRobustnessStatus.ROBUST_RATIONAL
1235.856364250183,expedition_pfile2,False,SocialLawRobustnessStatus.UNKNOWN
1257.867048740387,sl_expedition_pfile2,True,SocialLawRobustnessStatus.UNKNOWN
89.78156208992004,market_trader_pfile2,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
7.583167552947998,zenotravel_pfile3,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
755.0153155326843,sl_zenotravel_pfile3,True,SocialLawRobustnessStatus.ROBUST_RATIONAL
1233.2425751686096,expedition_pfile3,False,SocialLawRobustnessStatus.UNKNOWN
1280.2336699962616,sl_expedition_pfile3,True,SocialLawRobustnessStatus.UNKNOWN
1061.3239965438843,market_trader_pfile3,False,SocialLawRobustnessStatus.UNKNOWN
2.6433165073394775,zenotravel_pfile4,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
926.3304686546326,sl_zenotravel_pfile4,True,SocialLawRobustnessStatus.ROBUST_RATIONAL
1249.4575476646423,expedition_pfile4,False,SocialLawRobustnessStatus.UNKNOWN
1329.7453348636627,sl_expedition_pfile4,True,SocialLawRobustnessStatus.UNKNOWN
995.1583139896393,market_trader_pfile4,False,SocialLawRobustnessStatus.UNKNOWN
3.078886032104492,zenotravel_pfile5,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
1233.2925300598145,sl_zenotravel_pfile5,True,SocialLawRobustnessStatus.UNKNOWN
555.0074551105499,expedition_pfile5,False,SocialLawRobustnessStatus.UNKNOWN
604.2589213848114,sl_expedition_pfile5,True,SocialLawRobustnessStatus.UNKNOWN
68.28418779373169,market_trader_pfile5,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
3.052259922027588,zenotravel_pfile6,False,SocialLawRobustnessStatus.NON_ROBUST_MULTI_AGENT_FAIL
1070.6149306297302,sl_zenotravel_pfile6,True,SocialLawRobustnessStatus.UNKNOWN
576.2682757377625,expedition_pfile6,False,SocialLawRobustnessStatus.UNKNOWN
626.7108750343323,sl_expedition_pfile6,True,SocialLawRobustnessStatus.UNKNOWN
