name,slrc_is_old,has_social_law
21.979421377182007,zenotravel_sl_pfile15,True,True
31.565220832824707,zenotravel_sl_pfile15,False,True
0.9221615791320801,zenotravel_sl_pfile5,True,True
-,zenotravel_sl_pfile5,False,True
15.668420791625977,grid_(7_7_7),True,False
35.103957176208496,grid_(7_7_7),False,False
